,task_reward,velocity_penalty,position_penalty,acceleration_penalty,velocity_over_limit,position_over_limit,acceleration_over_limit,control_penalty,net_reward,goals_reached
0,-0.7236022763924392,-0.014709680451028235,-0.0021000000000000003,-0.03642230757889403,0.0,0.0,0.016632080078125,-0.05323198802992227,-0.7768342644223614,0
0,-0.6302652698157643,-0.014494226727905166,-0.0021000000000000003,-0.037942652110194375,0.0,0.0,0.01416015625,-0.054536878838099545,-0.6848021486538636,0
0,-0.6816546519945184,-0.014494943106377197,-0.0021000000000000003,-0.038366491465386045,0.0,0.0,0.016845703125,-0.05496143457176324,-0.7366160865662815,0
0,-0.6139527246744868,-0.015115058741117448,-0.0021000000000000003,-0.04184802944858026,0.0,0.0,0.021392822265625,-0.059063088189697695,-0.6730158128641845,0
0,-0.5735118650513604,-0.014614903179008421,-0.0021000000000000003,-0.03664429576520521,0.0,0.0,0.0147705078125,-0.053359198944213634,-0.626871063995574,0
0,-0.3972122590374425,-0.016079595415249743,-0.003062168409252404,-0.03991175984871297,0.0,0.000274658203125,0.01751708984375,-0.059053523673215126,-0.4562657827106576,0
0,-0.5706427390326564,-0.01611157644887605,-0.04799607359646687,-0.043250952871633885,0.0,0.12860107421875,0.025360107421875,-0.1073586029169768,-0.6780013419496331,0
0,-0.46152286468236675,-0.017164763443344416,-0.021434074658724926,-0.04812390341978801,0.0,0.0281982421875,0.02490234375,-0.08672274152185735,-0.548245606204224,0
0,-0.3971703667541842,-0.01755512108328336,-0.031218369144989523,-0.05755775142257001,0.0,0.009918212890625,0.050018310546875,-0.10633124165084287,-0.503501608405027,0
0,-0.3478632556720003,-0.01752979322167616,-0.011474092315694075,-0.04675735595595343,0.0,0.000396728515625,0.031646728515625,-0.07576124149332367,-0.423624497165324,0
0,-0.36888654301675144,-0.012879659872860588,-0.02973657243714892,-0.06612293992830655,0.0,0.003326416015625,0.053009033203125,-0.10873917223831606,-0.47762571525506753,0
0,-0.24668101954687538,-0.015378462360964055,-0.004900036539412857,-0.03954489641990338,0.0,0.00238037109375,0.01708984375,-0.05982339532028029,-0.3065044148671557,0
0,-0.22519666877847325,-0.015263824908157364,-0.0021000000000000003,-0.03976613994812905,0.0,0.0,0.01593017578125,-0.05712996485628641,-0.2823266336347597,1
0,-0.26087013784121627,-0.0194022894200674,-0.006658944256427905,-0.06320689361788097,0.0,0.002288818359375,0.079345703125,-0.08926812729437628,-0.35013826513559254,0
0,-0.2696229650356887,-0.018898286981180294,-0.04418287539257909,-0.05156698363236362,0.0,0.03173828125,0.033050537109375,-0.114648146006123,-0.3842711110418118,0
0,-0.1847477483869027,-0.01646997696308749,-0.023318242311139787,-0.0393736171901196,0.0,0.02655029296875,0.016693115234375,-0.07916183646434688,-0.2639095848512496,0
0,-0.11361945687639513,-0.016096779032702728,-0.0021000000000000003,-0.045488535398981546,0.0,0.0,0.0362548828125,-0.06368531443168426,-0.17730477130807942,4
0,-0.15115448854595756,-0.016670244201327282,-0.017280123081801095,-0.038616162744565107,0.0,0.029083251953125,0.015716552734375,-0.07256653002769348,-0.22372101857365106,3
0,-0.09150622678785465,-0.013793169623929145,-0.0021000000000000003,-0.03775224141231903,0.0,0.0,0.0146484375,-0.05364541103624817,-0.1451516378241028,5
0,-0.2155541567590889,-0.01681517130023967,-0.12280901814109167,-0.054895515184757715,0.0,0.127471923828125,0.04998779296875,-0.19451970462608908,-0.410073861385178,1
0,-0.09873083290983042,-0.01456913913955819,-0.0021000000000000003,-0.045763208253555704,0.0,0.0,0.01904296875,-0.06243234739311388,-0.1611631803029443,7
0,-0.14988136315921374,-0.01593355822566358,-0.0023514487995574644,-0.03731267637235412,0.0,0.0,0.0146484375,-0.05559768339757517,-0.20547904655678895,8
0,-0.17176561282711572,-0.018388131797714567,-0.06994570413775225,-0.044626543947392266,0.0,0.18603515625,0.02459716796875,-0.13296037988285908,-0.30472599270997486,4
0,-0.16235641602957188,-0.017603814370148057,-0.16446561748416885,-0.05153001040805613,0.0,0.271270751953125,0.041351318359375,-0.233599442262373,-0.3959558582919449,7
