,task_reward,velocity_penalty,position_penalty,acceleration_penalty,velocity_over_limit,position_over_limit,acceleration_over_limit,control_penalty,net_reward,goals_reached
0,2.5570971117404198,-0.21432209090871956,-0.007000000000000003,-6.23220488163522,0.0,0.0,5.9166259765625,-6.45352697254394,-3.8964298608035204,0
0,2.686018726038238,-0.21011446325045458,-0.00703525079294992,-6.253581209126965,6.103515625e-05,0.0,5.94415283203125,-6.47073092317037,-3.784712197132131,0
0,2.939578018809744,-0.20401957056111475,-0.008193381934900499,-6.23700518256243,0.0,0.0,5.92779541015625,-6.4492181350584445,-3.5096401162487005,0
0,3.122561462096517,-0.20617857089581768,-0.017662264280478773,-6.245135681773348,0.0,0.00238037109375,5.940277099609375,-6.468976516949644,-3.346415054853127,0
0,3.3644914220480646,-0.20018418491669465,-0.007070434986540047,-6.233195898030546,6.103515625e-05,0.0,5.927001953125,-6.44045051793378,-3.075959095885715,0
0,3.148142652110824,-0.19702064254063018,-0.03685514438159559,-6.204213141270218,9.1552734375e-05,0.007293701171875,5.88720703125,-6.438088928192444,-3.28994627608162,0
0,3.156242403330427,-0.19574998503950491,-0.03400339193002702,-6.191140638491467,6.103515625e-05,0.006439208984375,5.86761474609375,-6.420894015460998,-3.2646516121305718,0
0,3.0740288683271046,-0.1944144181518477,-0.05189979340347317,-6.187853871456143,6.103515625e-05,0.013580322265625,5.8638916015625,-6.434168083011464,-3.360139214684359,0
0,3.355872750702665,-0.18748507494763492,-0.030808867878194663,-6.176560877884606,9.1552734375e-05,0.011688232421875,5.853302001953125,-6.394854820710437,-3.038982070007771,0
0,3.3084004531929416,-0.1893969221018105,-0.06937968141999325,-6.1561696728645305,3.0517578125e-05,0.02825927734375,5.819732666015625,-6.414946276386333,-3.1065458231933913,0
0,3.031351925333425,-0.18690033377092619,-0.04406460008499109,-6.13078397115893,6.103515625e-05,0.015045166015625,5.79022216796875,-6.3617489050148475,-3.330396979681422,0
0,3.2270172148307656,-0.18527895445217057,-0.01296691946782804,-6.157381651047192,0.0,0.002899169921875,5.8255615234375,-6.355627524967191,-3.128610310136424,0
0,3.483699181071402,-0.1783125794371136,-0.013305281016961133,-6.158261862697445,9.1552734375e-05,0.000823974609375,5.82525634765625,-6.34987972315152,-2.8661805420801176,0
0,3.4653129713686273,-0.17672973931876032,-0.02174867508463708,-6.097790656718424,9.1552734375e-05,0.0037841796875,5.74261474609375,-6.296269071121822,-2.8309560997531933,0
0,3.4863914330897607,-0.17168249936077937,-0.008643644008631792,-6.09123088942312,9.1552734375e-05,0.0,5.73492431640625,-6.271557032792531,-2.78516559970277,0
0,3.5733870763433053,-0.1645262244817097,-0.024590193508142753,-6.0257210274893485,0.00018310546875,0.002166748046875,5.6539306640625,-6.2148374454792,-2.641450369135895,0
0,3.602705684481612,-0.16546392500996304,-0.008592526933021184,-6.044916780510949,0.0,0.0,5.681915283203125,-6.218973232453932,-2.6162675479723188,0
0,3.6692634883858024,-0.15444992763386514,-0.007018257511342101,-5.957907840854398,9.1552734375e-05,0.0,5.569305419921875,-6.119376025999605,-2.450112537613802,0
0,3.4466212497836386,-0.15075247322543378,-0.03452919781951669,-5.944030499513865,0.0,0.0,5.5462646484375,-6.129312170558814,-2.6826909207751752,0
0,3.628289787369228,-0.1481040351980899,-0.020657977188183678,-5.936872828604056,0.0,0.0,5.53448486328125,-6.10563484099033,-2.4773450536211015,0
0,3.6594129219733906,-0.1521599191598909,-0.011590410111764917,-5.983003171362036,6.103515625e-05,0.0,5.593505859375,-6.146753500633691,-2.4873405786603007,0
0,3.500316775645894,-0.14824511614719874,-0.012530222929042795,-5.96105681732274,0.0,0.002349853515625,5.559478759765625,-6.12183215639898,-2.6215153807530873,0
0,3.5677341326163785,-0.13347510259620426,-0.016902509335059122,-5.76410307350309,0.0,0.0,5.31988525390625,-5.914480685434354,-2.3467465528179754,0
0,3.553261256873135,-0.1311680570645764,-0.02031938867179758,-5.755161806787017,0.0,0.0,5.305419921875,-5.9066492525233905,-2.3533879956502552,0
0,3.674756895411759,-0.14015449255783752,-0.011061510275422279,-5.82268779286359,6.103515625e-05,0.0,5.389129638671875,-5.97390379569685,-2.2991469002850904,0
