,task_reward,velocity_penalty,position_penalty,acceleration_penalty,velocity_over_limit,position_over_limit,acceleration_over_limit,control_penalty,goal_reached,net_reward
0,4.381491843769384,-0.1821404942249758,-0.007000000000000003,-0.5952987998730244,0.0,0.0,0.2591552734375,-0.7844392940980001,False,3.5970525496713828
0,4.391926950741335,-0.1798619682873806,-0.007000000000000003,-0.5654007401702859,0.0,0.0,0.23779296875,-0.7522627084576665,False,3.6396642422836694
0,4.4017483090812055,-0.1761756250320429,-0.007000000000000003,-0.5347029324982461,0.0,0.0,0.21881103515625,-0.7178785575302888,False,3.6838697515509162
0,4.493131679230366,-0.1721231434862457,-0.007000000000000003,-0.5300772696064786,0.0,0.0,0.22381591796875,-0.7092004130927243,False,3.7839312661376416
0,4.509514747230696,-0.16660301032403113,-0.007000000000000003,-0.48921827152095043,0.0,0.0,0.191925048828125,-0.6628212818449815,False,3.846693465385714
0,4.497149255385446,-0.16324803446423375,-0.007000000000000003,-0.4448153185614875,0.0,0.0,0.160614013671875,-0.6150633530257212,False,3.8820859023597243
0,4.542208627159615,-0.1580867145013142,-0.007000000000000003,-0.42867327421221135,0.0,0.0,0.150390625,-0.5937599887135255,False,3.9484486384460906
0,4.554128126506678,-0.1562118125149713,-0.007000000000000003,-0.40720803035172165,0.0,0.0,0.139007568359375,-0.5704198428666929,False,3.983708283639986
0,4.551606963045511,-0.15288728313032923,-0.007000000000000003,-0.37011706131705085,0.0,0.0,0.11639404296875,-0.5300043444473801,False,4.021602618598131
0,4.645330340611709,-0.14586299101654193,-0.007000000000000003,-0.36399175851480825,0.0,0.0,0.118438720703125,-0.5168547495313502,False,4.12847559108036
0,4.594105215035513,-0.14494900047443848,-0.007000000000000003,-0.3101334049452194,0.0,0.0,0.085601806640625,-0.4620824054196579,False,4.132022809615855
0,4.633992701068387,-0.14030776498048217,-0.007000000000000003,-0.2989491105014727,0.0,0.0,0.079010009765625,-0.4462568754819548,False,4.187735825586431
0,4.634036445564639,-0.1391172775953773,-0.007000000000000003,-0.2774087359746047,0.0,0.0,0.071563720703125,-0.423526013569982,False,4.210510431994657
0,4.695947676949219,-0.133378165599283,-0.007000000000000003,-0.3159575265286868,0.0,0.0,0.109832763671875,-0.4563356921279698,False,4.239611984821249
0,4.68240157168634,-0.130143713218572,-0.007000000000000003,-0.2707544701382714,0.0,0.0,0.080535888671875,-0.40789818335684336,False,4.274503388329497
0,4.667840455518106,-0.1266842393987132,-0.007000000000000003,-0.24427483022237112,0.0,0.0,0.0633544921875,-0.3779590696210844,False,4.289881385897021
0,4.652733685934857,-0.12551046157640205,-0.007000000000000003,-0.22413770190421384,0.0,0.0,0.05645751953125,-0.3566481634806159,False,4.296085522454241
0,4.680086330410377,-0.12186382785277905,-0.007000000000000003,-0.21835454929683024,0.0,0.0,0.05596923828125,-0.34721837714960924,False,4.332867953260767
0,4.715896736954798,-0.11949707506077084,-0.007000000000000003,-0.2735224371755032,0.0,0.0,0.10675048828125,-0.40001951223627397,False,4.315877224718524
0,4.781019786112536,-0.11430685241960442,-0.007000000000000003,-0.2612690674151803,0.0,0.0,0.102203369140625,-0.3825759198347847,False,4.398443866277751
0,4.769497489453097,-0.11112570146794168,-0.007000000000000003,-0.1898008619516246,0.0,0.0,0.050445556640625,-0.30792656341956626,False,4.461570926033531
0,4.7738054305947895,-0.10921380059880023,-0.007000000000000003,-0.18425257097170172,0.0,0.0,0.0517578125,-0.30046637157050193,False,4.473339059024287
0,4.810899408392318,-0.10698793083281179,-0.007000000000000003,-0.18684946629751156,0.0,0.0,0.058837890625,-0.3008373971303233,False,4.5100620112619945
0,4.823322334505399,-0.10466700404363691,-0.007000000000000003,-0.1871506304431945,0.0,0.0,0.06488037109375,-0.2988176344868314,False,4.524504700018568
0,4.841804794141707,-0.09876933034283537,-0.007000000000000003,-0.1735235213032395,0.0,0.0,0.056427001953125,-0.27929285164607487,False,4.562511942495632
0,4.699774717691211,-0.09951818728552156,-0.007000000000000003,-0.2889938737889037,0.0,0.0,0.1326904296875,-0.39551206107442527,False,4.304262656616786
0,4.755139968386306,-0.09615725364320281,-0.007000000000000003,-0.25041276654078715,0.0,0.0,0.1070556640625,-0.3535700201839899,False,4.401569948202317
0,4.761132088830679,-0.09660125650092463,-0.007000000000000003,-0.28938039522247416,0.0,0.0,0.1351318359375,-0.3929816517233988,False,4.36815043710728
0,4.825485159404801,-0.09541338036383762,-0.007000000000000003,-0.202622255134999,0.0,0.0,0.07666015625,-0.3050356354988366,False,4.520449523905964
0,4.788808508472258,-0.0924276501611418,-0.007000000000000003,-0.2686176041974538,0.0,0.0,0.1207275390625,-0.36804525435859553,False,4.420763254113661
0,4.726331422242912,-0.09254091953607321,-0.007000000000000003,-0.25637459540296553,0.0,0.0,0.113922119140625,-0.3559155149390388,False,4.370415907303873
0,4.902494456023669,-0.09080971179908169,-0.007000000000000003,-0.1755099848183231,0.0,0.0,0.061767578125,-0.2733196966174048,False,4.629174759406265
0,4.957482971662369,-0.08731585943450056,-0.007000000000000003,-0.21015714209734043,0.0,0.0,0.0931396484375,-0.304473001531841,False,4.653009970130528
0,4.698071512688621,-0.08752751287050986,-0.007000000000000003,-0.33358038471335794,0.0,0.0,0.169952392578125,-0.4281078975838678,False,4.269963615104753
0,4.700137469022456,-0.08673989534028587,-0.007000000000000003,-0.36118259289343574,0.0,0.0,0.184661865234375,-0.45492248823372156,False,4.2452149807887345
0,4.822727428799745,-0.08511439215701233,-0.007000000000000003,-0.31617228790165386,0.0,0.0,0.163421630859375,-0.4082866800586662,False,4.414440748741079
0,4.6365045062084675,-0.07973631967566405,-0.007000000000000003,-0.6097573922746277,0.0,0.0,0.357208251953125,-0.6964937119502916,False,3.9400107942581757
0,4.992137806785578,-0.07850241440333876,-0.007000000000000003,-0.2918998845751032,0.0,0.0,0.157958984375,-0.3774022989784419,False,4.614735507807136
0,4.543873827716191,-0.08196788227691723,-0.007000000000000003,-0.3619652112667622,0.0,0.0,0.177459716796875,-0.4509330935436794,False,4.092940734172513
0,4.8939114735444305,-0.0800857310063838,-0.007000000000000003,-0.2191313690242238,0.0,0.0,0.106597900390625,-0.30621710003060765,False,4.587694373513823
0,4.790098084671744,-0.07886062629628877,-0.007000000000000003,-0.18325650512043862,0.0,0.0,0.069091796875,-0.26911713141672744,False,4.520980953255017
0,4.742837903619543,-0.07478873708378647,-0.007000000000000003,-0.430484815335771,0.0,0.0,0.243438720703125,-0.5122735524195575,False,4.230564351199986
0,4.788268092177133,-0.07478254116979022,-0.007000000000000003,-0.3429751584954241,0.0,0.0,0.183380126953125,-0.4247576996652143,False,4.363510392511919
0,4.9472142551288325,-0.07035089212944978,-0.007000000000000003,-0.16768591395523808,0.0,0.0,0.070037841796875,-0.24503680608468786,False,4.702177449044145
0,4.913867263071808,-0.07237673051222923,-0.007000000000000003,-0.12960082328236136,0.0,0.0,0.044219970703125,-0.20897755379459057,False,4.704889709277217
0,4.928769829432722,-0.07065933928872109,-0.007000000000000003,-0.13494277605396296,0.0,0.0,0.047698974609375,-0.21260211534268406,False,4.716167714090038
0,4.99683406097659,-0.06900202779659206,-0.007000000000000003,-0.1469684118977479,0.0,0.0,0.06024169921875,-0.22297043969433997,False,4.773863621282249
0,4.868974288822049,-0.06785122910802142,-0.007000000000000003,-0.20187603631818013,0.0,0.0,0.0909423828125,-0.2767272654262016,False,4.592247023395847
0,4.858400652268609,-0.06785500706958955,-0.007000000000000003,-0.25641547922914465,0.0,0.0,0.13177490234375,-0.33127048629873423,False,4.527130165969876
0,4.955795468875635,-0.06852181537907942,-0.007000000000000003,-0.1625911723778629,0.0,0.0,0.072998046875,-0.2381129877569423,False,4.717682481118693
0,4.81100750702524,-0.06637074887391116,-0.007000000000000003,-0.21528854407856365,0.0,0.0,0.099945068359375,-0.28865929295247483,False,4.522348214072764
0,4.986127150866328,-0.06391396439635888,-0.007000000000000003,-0.14690805621000042,0.0,0.0,0.0625,-0.2178220206063593,False,4.76830513025997
0,4.991139832629772,-0.06530914212097154,-0.007000000000000003,-0.1462076004249874,0.0,0.0,0.060150146484375,-0.21851674254595893,False,4.772623090083814
0,4.886947332461888,-0.0633677344472025,-0.007000000000000003,-0.16677101686546034,0.0,0.0,0.073333740234375,-0.23713875131266288,False,4.649808581149225
0,4.965132177884389,-0.06189820074177861,-0.007000000000000003,-0.13490467816026383,0.0,0.0,0.053497314453125,-0.20380287890204246,False,4.7613292989823455
0,4.931363119837908,-0.05963921238467276,-0.007000000000000003,-0.20022513875347114,0.0,0.0,0.099609375,-0.26686435113814394,False,4.664498768699764
0,5.079291536186026,-0.054315634363604426,-0.007000000000000003,-0.18264864103012396,0.0,0.0,0.087646484375,-0.2439642753937284,False,4.8353272607922975
0,5.009976386940991,-0.05976930246711508,-0.007000000000000003,-0.1318985160088016,0.0,0.0,0.05517578125,-0.1986678184759167,False,4.8113085684650745
0,5.02169899507815,-0.05928148232243451,-0.007000000000000003,-0.13122443754649163,0.0,0.0,0.055755615234375,-0.19750591986892613,False,4.824193075209224
0,5.038464533552515,-0.05569800692458887,-0.007000000000000003,-0.1398396506103588,0.0,0.0,0.062774658203125,-0.20253765753494765,False,4.835926876017568
0,5.043566839673478,-0.06064305459791618,-0.007000000000000003,-0.12832153752810535,0.0,0.0,0.05584716796875,-0.1959645921260215,False,4.8476022475474565
0,5.06981991497936,-0.05697015100532973,-0.007000000000000003,-0.16904285992143975,0.0,0.0,0.0860595703125,-0.2330130109267695,False,4.83680690405259
0,5.084091053019343,-0.05139738196647531,-0.007000000000000003,-0.15187542239292143,0.0,0.0,0.07220458984375,-0.21027280435939671,False,4.873818248659946
0,5.049263040922677,-0.055395056622364214,-0.007000000000000003,-0.1588281496052637,0.0,0.0,0.075347900390625,-0.22122320622762792,False,4.828039834695049
0,5.02399524091698,-0.05102331149690165,-0.007000000000000003,-0.10495364645121497,0.0,0.0,0.039398193359375,-0.16297695794811662,False,4.861018282968863
0,5.078545014369437,-0.04769804856810925,-0.007000000000000003,-0.09918529446310308,0.0,0.0,0.03607177734375,-0.15388334303121232,False,4.924661671338226
0,5.007276912861501,-0.05269259043199474,-0.007000000000000003,-0.08436428147890965,0.0,0.0,0.02545166015625,-0.1440568719109044,False,4.863220040950596
0,5.040776230381725,-0.05027336723237706,-0.007000000000000003,-0.09963967586439686,0.0,0.0,0.037933349609375,-0.15691304309677392,False,4.883863187284952
0,5.057280447425695,-0.048490288215695766,-0.007000000000000003,-0.08484194037871606,0.0,0.0,0.0279541015625,-0.14033222859441183,False,4.916948218831283
0,5.050442023354829,-0.04886692212125005,-0.007000000000000003,-0.090530957069819,0.0,0.0,0.0338134765625,-0.14639787919106906,False,4.90404414416376
0,5.079786847168169,-0.05053957276379362,-0.007000000000000003,-0.13272606743180065,0.0,0.0,0.059326171875,-0.1902656401955943,False,4.889521206972574
0,5.108085969519793,-0.04697094215968396,-0.007000000000000003,-0.1036622011573214,0.0,0.0,0.042083740234375,-0.15763314331700534,False,4.950452826202788
0,5.1314268721405725,-0.045253388102115884,-0.007000000000000003,-0.10454410325816985,0.0,0.0,0.044921875,-0.1567974913602857,False,4.974629380780287
0,5.130524351824877,-0.04517868305498014,-0.007000000000000003,-0.10924433094179506,0.0,0.0,0.046539306640625,-0.16142301399677522,False,4.969101337828103
0,5.102474765469298,-0.043909284261779244,-0.007000000000000003,-0.07390303318749913,0.0,0.0,0.02459716796875,-0.1248123174492784,False,4.977662448020018
0,5.198315742511888,-0.0408161757914927,-0.007000000000000003,-0.14209324453775773,0.0,0.0,0.067291259765625,-0.18990942032925046,False,5.008406322182638
0,5.139531191966479,-0.04493316580787917,-0.007000000000000003,-0.1264236249912731,0.0,0.0,0.059051513671875,-0.1783567907991523,False,4.961174401167327
0,5.177398694031707,-0.0421124199737926,-0.007000000000000003,-0.12734680681208452,0.0,0.0,0.05926513671875,-0.17645922678587714,False,5.00093946724583
0,5.098093047693343,-0.046731130305908225,-0.007000000000000003,-0.0777288975897223,0.0,0.0,0.028839111328125,-0.13146002789563055,False,4.966633019797712
0,5.1824073695239115,-0.0411922850236071,-0.007000000000000003,-0.0890387274281681,0.0,0.0,0.03607177734375,-0.1372310124517752,False,5.045176357072137
0,5.131278641797799,-0.047486468972079074,-0.007000000000000003,-0.08707630858793819,0.0,0.0,0.033782958984375,-0.14156277756001728,False,4.989715864237782
0,5.153851004384378,-0.043443220798399254,-0.007000000000000003,-0.06020437789507965,0.0,0.0,0.0155029296875,-0.11064759869347893,False,5.043203405690898
0,5.135716837812865,-0.04271830025346628,-0.007000000000000003,-0.057509627360347544,0.0,0.0,0.01483154296875,-0.10722792761381383,False,5.028488910199051
0,5.15096460283427,-0.04053263721597204,-0.007000000000000003,-0.08513701103635382,0.0,0.0,0.03485107421875,-0.13266964825232586,False,5.018294954581943
0,5.1586456378638035,-0.03965560417691054,-0.007000000000000003,-0.05883070078836744,0.0,0.0,0.015350341796875,-0.10548630496527799,False,5.053159332898526
0,5.130469402703876,-0.03974966825610776,-0.007000000000000003,-0.06681094453944152,0.0,0.0,0.023956298828125,-0.11356061279554927,False,5.016908789908327
0,5.173173575599251,-0.03978673429232757,-0.007000000000000003,-0.06306668464820026,0.0,0.0,0.01953125,-0.10985341894052782,False,5.063320156658724
0,5.240325341545314,-0.03935356549360071,-0.007000000000000003,-0.0869674797426913,0.0,0.0,0.03521728515625,-0.133321045236292,False,5.107004296309022
0,5.186578459151981,-0.042253850100893865,-0.007000000000000003,-0.06162024802285601,0.0,0.0,0.02105712890625,-0.11087409812374988,False,5.075704361028231
0,5.214721495004085,-0.03625369194180308,-0.007000000000000003,-0.06918758812165902,0.0,0.0,0.02496337890625,-0.1124412800634621,False,5.102280214940622
0,5.224098849423816,-0.038208916491755625,-0.007000000000000003,-0.08822538097036273,0.0,0.0,0.03851318359375,-0.13343429746211835,False,5.090664551961698
0,5.208890783714075,-0.04146646922283285,-0.007000000000000003,-0.07521553373305531,0.0,0.0,0.0281982421875,-0.12368200295588816,False,5.085208780758187
0,5.258696210546228,-0.03477244752498444,-0.007000000000000003,-0.0981192901222358,0.0,0.0,0.044097900390625,-0.13989173764722027,False,5.118804472899008
0,5.268526264585748,-0.03806142256008142,-0.007000000000000003,-0.07437056509721007,0.0,0.0,0.026763916015625,-0.11943198765729152,False,5.149094276928456
0,5.259190929324543,-0.035895985454707055,-0.007000000000000003,-0.08640810497413133,0.0,0.0,0.03759765625,-0.1293040904288384,False,5.129886838895706
0,5.293141636241969,-0.037354403186240316,-0.007000000000000003,-0.07683074141759239,0.0,0.0,0.031829833984375,-0.12118514460383273,False,5.171956491638136
0,5.285095434638272,-0.03556889519220861,-0.007000000000000003,-0.08647738893925733,0.0,0.0,0.03582763671875,-0.12904628413146596,False,5.1560491505068065
0,5.348014966518095,-0.033571338123962936,-0.007000000000000003,-0.14534088772941461,0.0,0.0,0.072357177734375,-0.18591222585337752,False,5.162102740664718
0,5.351040758576708,-0.03459955708590276,-0.007000000000000003,-0.15309020841240226,0.0,0.0,0.075653076171875,-0.19468976549830505,False,5.156350993078403
0,5.330878220592297,-0.033766864530179866,-0.007000000000000003,-0.1121530042581681,0.0,0.0,0.053802490234375,-0.15291986878834796,False,5.177958351803948
0,5.333408794343445,-0.03236904643104285,-0.007000000000000003,-0.08460217564826937,0.0,0.0,0.034820556640625,-0.12397122207931222,False,5.209437572264133
0,5.2671507914064986,-0.03713998002710263,-0.007000000000000003,-0.08040895644295255,0.0,0.0,0.0341796875,-0.12454893647005519,False,5.142601854936443
0,5.327361338614511,-0.033207419876507854,-0.007000000000000003,-0.07860924029193976,0.0,0.0,0.033721923828125,-0.1188166601684476,False,5.2085446784460645
0,5.3232358203136,-0.03430057546975944,-0.007000000000000003,-0.08894293462881842,0.0,0.0,0.0389404296875,-0.13024351009857785,False,5.192992310215021
0,5.350397048356166,-0.03284454363048039,-0.007000000000000003,-0.07874664930421088,0.0,0.0,0.032318115234375,-0.11859119293469125,False,5.2318058554214755
0,5.327414539951857,-0.032938645840311524,-0.007000000000000003,-0.09995154712144848,0.0,0.0,0.04608154296875,-0.13989019296176,False,5.187524346990097
0,5.344386965484958,-0.03217252363459534,-0.007000000000000003,-0.09527742021834888,0.0,0.0,0.039794921875,-0.13444994385294423,False,5.2099370216320136
0,5.387258867582193,-0.03184113985299325,-0.007000000000000003,-0.11306758201796738,0.0,0.0,0.049957275390625,-0.15190872187096063,False,5.235350145711232
0,5.395413462439538,-0.0286641592486232,-0.007000000000000003,-0.07286625194593363,0.0,0.0,0.028045654296875,-0.10853041119455681,False,5.28688305124498
0,5.372884117846773,-0.03190961005640674,-0.007000000000000003,-0.08186138311879926,0.0,0.0,0.033966064453125,-0.120770993175206,False,5.252113124671567
0,5.316000710885906,-0.030655898840780727,-0.007000000000000003,-0.054722795545635396,0.0,0.0,0.01904296875,-0.09237869438641613,False,5.22362201649949
0,5.2711257228297494,-0.031928923309115766,-0.007000000000000003,-0.04687082123235353,0.0,0.0,0.016204833984375,-0.0857997445414693,False,5.1853259782882795
0,5.239354598503997,-0.03174990660658234,-0.007000000000000003,-0.04801599805265315,0.0,0.0,0.015838623046875,-0.08676590465923549,False,5.152588693844762
0,5.281990100067962,-0.03202382993693645,-0.007000000000000003,-0.05897875213209314,0.0,0.0,0.0252685546875,-0.09800258206902959,False,5.183987517998933
0,5.330902103502417,-0.03248887904345046,-0.007000000000000003,-0.08134895316469064,0.0,0.0,0.034942626953125,-0.12083783220814107,False,5.210064271294276
0,5.348117449701824,-0.03247443573027435,-0.007000000000000003,-0.08446490216545494,0.0,0.0,0.036834716796875,-0.12393933789572929,False,5.224178111806094
0,5.346453396623442,-0.02983781213546275,-0.007000000000000003,-0.09573581526817078,0.0,0.0,0.043426513671875,-0.13257362740363354,False,5.213879769219808
0,5.34601145253428,-0.030664550331480113,-0.007000000000000003,-0.10495235781588605,0.0,0.0,0.046966552734375,-0.14261690814736616,False,5.2033945443869145
0,5.384953666551581,-0.02896621301614566,-0.007000000000000003,-0.10261441709045072,0.0,0.0,0.044464111328125,-0.13858063010659638,False,5.246373036444984
0,5.337275942127064,-0.030359644386783798,-0.007000000000000003,-0.09216694172794715,0.0,0.0,0.04119873046875,-0.12952658611473095,False,5.207749356012333
0,5.3604353034704,-0.03192185970023646,-0.007000000000000003,-0.13762791751665754,0.0,0.0,0.06719970703125,-0.176549777216894,False,5.183885526253506
0,5.3568765494419885,-0.029672612557535605,-0.007000000000000003,-0.12496166447775969,0.0,0.0,0.05853271484375,-0.1616342770352953,False,5.195242272406693
0,5.31566040035863,-0.03231553917999991,-0.007000000000000003,-0.11270851612201278,0.0,0.0,0.05047607421875,-0.15202405530201268,False,5.163636345056617
0,5.407272275506308,-0.029547873891250027,-0.007000000000000003,-0.09237383021339202,0.0,0.0,0.04022216796875,-0.12892170410464204,False,5.278350571401665
0,5.346195761520178,-0.03157235606440827,-0.007000000000000003,-0.06372520021940557,0.0,0.0,0.02581787109375,-0.10229755628381385,False,5.2438982052363645
0,5.386725455951535,-0.030566030597556082,-0.007000000000000003,-0.07319080255937101,0.0,0.0,0.028961181640625,-0.1107568331569271,False,5.275968622794608
0,5.375722973203291,-0.030620657975546736,-0.007000000000000003,-0.057655297451612984,0.0,0.0,0.021453857421875,-0.09527595542715972,False,5.280447017776131
0,5.3736859259780125,-0.03010580265436217,-0.007000000000000003,-0.06382690714718901,0.0,0.0,0.025726318359375,-0.1009327098015512,False,5.272753216176461
0,5.440016268540291,-0.027611774336264713,-0.007000000000000003,-0.0631466091191177,0.0,0.0,0.02532958984375,-0.0977583834553824,False,5.3422578850849085
0,5.400299364212576,-0.030893799793498183,-0.007000000000000003,-0.07147096059037919,0.0,0.0,0.029998779296875,-0.10936476038387737,False,5.290934603828699
0,5.414466025073814,-0.028972461072235233,-0.007000000000000003,-0.05839337804315495,0.0,0.0,0.022796630859375,-0.09436583911539016,False,5.320100185958424
0,5.419708529063686,-0.02862737081567558,-0.007000000000000003,-0.0465276943599426,0.0,0.0,0.016845703125,-0.08215506517561816,False,5.337553463888067
0,5.440870736464453,-0.029168367849111344,-0.007000000000000003,-0.05817363267161055,0.0,0.0,0.022430419921875,-0.09434200052072186,False,5.346528735943731
0,5.487602662212211,-0.029713296615590606,-0.007000000000000003,-0.06352353197545484,0.0,0.0,0.025238037109375,-0.10023682859104545,False,5.387365833621166
0,5.544724724195923,-0.028092787871190968,-0.007000000000000003,-0.0777947195810059,0.0,0.0,0.032470703125,-0.11288750745219685,False,5.431837216743727
0,5.575654461005725,-0.0270498400305713,-0.007000000000000003,-0.08625034435818618,0.0,0.0,0.0380859375,-0.12030018438875746,False,5.455354276616968
0,5.593713084919667,-0.02604438105224356,-0.007000000000000003,-0.08042475334605122,0.0,0.0,0.035186767578125,-0.11346913439829479,False,5.480243950521372
0,5.528939693436911,-0.027391498522209092,-0.007000000000000003,-0.08818186741092934,0.0,0.0,0.0396728515625,-0.12257336593313846,False,5.406366327503772
0,5.00794660287233,-0.028533907742668462,-0.007000000000000003,-0.1136505509563021,0.0,0.0,0.04071044921875,-0.14918445869897054,False,4.85876214417336
0,5.159070473095451,-0.02753899526258529,-0.007000000000000003,-0.14541706186283485,0.0,0.0,0.061920166015625,-0.1799560571254201,False,4.979114415970031
0,5.392770686540317,-0.030625354686587617,-0.007000000000000003,-0.11835326653803306,0.0,0.0,0.056304931640625,-0.1559786212246207,False,5.236792065315696
0,5.196699836337389,-0.02945235141824147,-0.007000000000000003,-0.11515560467542313,0.0,0.0,0.04742431640625,-0.15160795609366456,False,5.045091880243724
0,5.324148942791616,-0.029901115448130056,-0.007000000000000003,-0.13386492485318668,3.0517578125e-05,0.0,0.0621337890625,-0.17076604030131673,False,5.1533829024903
0,5.49920599632676,-0.032850545317573095,-0.007000000000000003,-0.14998314473621116,0.0,0.0,0.08294677734375,-0.18983369005378425,False,5.3093723062729765
0,5.362960862888938,-0.02863061629423411,-0.007000000000000003,-0.15336020095973407,0.0,0.0,0.06646728515625,-0.18899081725396816,False,5.17397004563497
0,5.228495430289109,-0.027286084577651012,-0.011739061866443773,-0.17297095912292826,0.0,0.000244140625,0.07373046875,-0.21199610556702303,False,5.016499324722085
