,task_reward,velocity_penalty,position_penalty,acceleration_penalty,velocity_over_limit,position_over_limit,acceleration_over_limit,control_penalty,net_reward,goals_reached
0,1.4911578927780615,-0.3949350124617241,-2.184277475665888,-2.3054652356792777,0.001922607421875,0.37158203125,0.04632568359375,-4.884677723806889,-3.3935198310288275,0
0,1.3542233435760114,-0.3550073307574631,-1.5996809396303886,-2.278512437693462,0.00048828125,0.27703857421875,0.04071044921875,-4.233200708081313,-2.8789773645053023,0
0,1.0439514780784505,-0.30505258770146443,-1.1799050812758647,-2.252049661313158,0.000152587890625,0.195068359375,0.032928466796875,-3.737007330290487,-2.6930558522120362,0
0,1.1917644621325885,-0.24958204497247496,-0.4758927874754495,-2.258085879815458,3.0517578125e-05,0.0606689453125,0.029052734375,-2.9835607122633827,-1.791796250130794,0
0,1.4938681121072783,-0.16705335710272548,-0.33245668813678825,-2.1736904301518467,0.0,0.05047607421875,0.021026611328125,-2.6732004753913605,-1.1793323632840818,0
0,1.157324278913373,-0.14792025937872094,-0.056859070540480006,-2.068935003041307,0.0,0.00469970703125,0.014068603515625,-2.2737143329605076,-1.1163900540471348,0
0,0.9373040717145333,-0.12285287578853565,-0.022191177835920593,-1.9313074229799156,0.0,0.0,0.01300048828125,-2.0763514766043722,-1.1390474048898387,0
0,0.9542404009393082,-0.10298909479158092,-0.02210920092541318,-1.7897427303221907,0.0,0.0,0.01104736328125,-1.914841026039185,-0.9606006250998769,0
0,1.1526740952760561,-0.09688425381282148,-0.021270940745375454,-1.6935807523328068,0.0,0.0,0.00830078125,-1.811735946891004,-0.6590618516149477,0
0,1.4931411645469457,-0.09028144173551084,-0.021,-1.615785709531782,0.0,0.0,0.00927734375,-1.7270671512672928,-0.23392598672034737,0
0,1.4728137782359032,-0.07774923773392478,-0.021,-1.4914626193710336,0.0,0.0,0.0059814453125,-1.5902118571049584,-0.11739807886905501,0
0,1.1065856094364053,-0.0752063723145373,-0.021,-1.4317865750048704,0.0,0.0,0.004791259765625,-1.5279929473194078,-0.42140733788300244,0
0,0.9239982075598296,-0.0700466558362105,-0.021,-1.3740960006617267,0.0,0.0,0.00408935546875,-1.465142656497937,-0.5411444489381075,0
0,1.429746575082921,-0.06639457878436132,-0.021,-1.3250208227627445,0.0,0.0,0.00830078125,-1.4124154015471058,0.017331173535815342,0
0,1.2244241640805629,-0.0664484083666889,-0.021,-1.2669750299750593,0.0,0.0,0.004425048828125,-1.354423438341748,-0.12999927426118518,0
0,1.094160736898124,-0.06350037528311381,-0.021,-1.2293294130596761,0.0,0.0,0.00616455078125,-1.3138297883427903,-0.21966905144466592,0
0,0.9760608429116097,-0.06005044097562977,-0.021,-1.1565875166951107,0.0,0.0,0.004791259765625,-1.2376379576707404,-0.26157711475913087,0
0,1.3835904410566062,-0.05728620497927563,-0.021,-1.0878902292636476,0.0,0.0,0.00390625,-1.1661764342429235,0.21741400681368284,0
0,0.8233975444201973,-0.05640051287631164,-0.021,-1.0458704307032596,0.0,0.0,0.004119873046875,-1.1232709435795716,-0.299873399159374,0
0,1.2670967413888365,-0.05439947036988535,-0.021,-1.0068373134042647,0.0,0.0,0.003997802734375,-1.08223678377415,0.18485995761468643,0
0,1.489178547657783,-0.052754055401044844,-0.021,-0.9687593126407301,0.0,0.0,0.0048828125,-1.0425133680417753,0.44666517961600793,0
0,1.1438158263387177,-0.05053817863189763,-0.021000000000189003,-0.9268142946585525,0.0,0.0,0.00390625,-0.9983524732906393,0.14546335304807867,0
0,0.7463336040738409,-0.04984109484667901,-0.021,-0.8841117087277341,0.0,0.0,0.00390625,-0.954952803574413,-0.2086191995005724,0
0,1.0804244953498723,-0.04832263715465525,-0.021,-0.8365800458751382,0.0,0.0,0.00390625,-0.9059026830297935,0.17452181232007868,0
0,0.7859547299080669,-0.04706065100095682,-0.021,-0.7983944260996201,0.0,0.0,0.00390625,-0.866455077100577,-0.08050034719251006,0
0,1.2283448274565054,-0.04539227511930023,-0.021,-0.7705081646193714,0.0,0.0,0.00390625,-0.8369004397386718,0.3914443877178336,0
0,1.179121370660168,-0.04500223975241505,-0.021,-0.742213974185048,0.0,0.0,0.00390625,-0.8082162139374631,0.37090515672270485,0
0,1.2873846947730045,-0.044292934370382744,-0.021,-0.7215043553413583,0.0,0.0,0.00390625,-0.7867972897117412,0.5005874050612633,0
0,0.5177193310445556,-0.04314393707537629,-0.021,-0.688012198107922,0.0,0.0,0.00390625,-0.7521561351832984,-0.23443680413874268,0
0,1.4150216322648208,-0.04171121301302447,-0.021,-0.650200878430641,0.0,0.0,0.00390625,-0.7129120914436655,0.7021095408211553,0
0,0.6409310926349183,-0.04075723324079733,-0.021,-0.6270336497487743,0.0,0.0,0.00390625,-0.6887908829895716,-0.047859790354653306,0
0,1.389274540290173,-0.04021069270046901,-0.021,-0.6018390337548474,0.0,0.0,0.00518798828125,-0.6630497264553163,0.7262248138348564,0
0,1.077117159341297,-0.03975372452474846,-0.021,-0.5680464141904183,0.0,0.0,0.004119873046875,-0.6288001387151668,0.44831702062613005,0
0,1.3735859652460327,-0.039392806339724085,-0.021,-0.5376123045507135,0.0,0.0,0.00390625,-0.5980051108904376,0.7755808543555951,0
0,0.9422179584866024,-0.03776263913102638,-0.021,-0.5154779985984164,0.0,0.0,0.00390625,-0.5742406377294428,0.3679773207571596,0
0,0.8166339020564903,-0.036770968173124835,-0.021,-0.48016978123353377,0.0,0.0,0.00390625,-0.5379407494066586,0.2786931526498317,0
