,task_reward,velocity_penalty,position_penalty,acceleration_penalty,velocity_over_limit,position_over_limit,acceleration_over_limit,control_penalty,net_reward,goals_reached
0,-0.48168549147979717,-0.026907875954635695,-0.004200000000000001,-0.07540646046428831,0.0,0.0,0.02001953125,-0.106514336418924,-0.5881998278987212,0
0,-0.6130981481936505,-0.025674372569887985,-0.004200000000000001,-0.0725562635729186,0.0,0.0,0.0146484375,-0.1024306361428066,-0.7155287843364572,0
0,-0.5206094504825598,-0.025146932382013387,-0.004293368666372657,-0.07803755578476071,0.0,0.0,0.0157470703125,-0.10747785683314677,-0.6280873073157066,0
0,-0.4925945558560261,-0.027241838929480428,-0.0047483423006791006,-0.07792167921555493,0.0,0.0,0.015228271484375,-0.10991186044571444,-0.6025064163017406,0
0,-0.5527809388270829,-0.030949386499901997,-0.02368236025292733,-0.08940162428801683,0.0,0.0177001953125,0.02178955078125,-0.14403337104084613,-0.6968143098679289,0
0,-0.4097682983294834,-0.03616121276560454,-0.055936136938533,-0.11204756219157626,0.0,0.01800537109375,0.044097900390625,-0.20414491189571382,-0.6139132102251973,0
0,-0.35526209923685714,-0.03207266973931912,-0.028623097073030356,-0.08953689027876563,0.0,0.00604248046875,0.02642822265625,-0.15023265709111508,-0.5054947563279721,0
0,-0.3574021556990281,-0.034703222357542626,-0.02498182459135772,-0.09194860562291658,0.0,0.0030517578125,0.02978515625,-0.15163365257181693,-0.509035808270845,0
0,-0.4522969282498419,-0.03336635441344965,-0.19766788265049484,-0.11363994901037586,0.0,0.123931884765625,0.05450439453125,-0.3446741860743203,-0.7969711143241623,0
0,-0.39433578494199006,-0.034688168774789585,-0.12961367264648746,-0.0846576338955963,0.0,0.106353759765625,0.023040771484375,-0.24895947531687335,-0.6432952602588634,0
0,-0.419624096936637,-0.026536673209696715,-0.061702124862968666,-0.09397091588992733,0.0,0.026580810546875,0.019989013671875,-0.1822097139625927,-0.6018338108992297,0
0,-0.31379320315590314,-0.03263418430133403,-0.09460536814692426,-0.07492067877216005,0.0,0.1292724609375,0.016387939453125,-0.20216023122041832,-0.5159534343763215,0
0,-0.3145936125047024,-0.03529786019846366,-0.06947826532035659,-0.08235580152342083,0.0,0.042022705078125,0.020965576171875,-0.1871319270422411,-0.5017255395469435,0
0,-0.3098656803365972,-0.03236357040497339,-0.013869393286060114,-0.07713782913762815,0.0,0.00335693359375,0.017578125,-0.12337079282866165,-0.4332364731652588,0
