,task_reward,velocity_penalty,position_penalty,acceleration_penalty,velocity_over_limit,position_over_limit,acceleration_over_limit,control_penalty,net_reward,goals_reached
0,-0.5234085122436641,-0.09751082307618902,-0.014000000000000005,-0.23879222963246535,0.0,0.0,0.016571044921875,-0.35030305270865436,-0.8737115649523186,0
0,-0.6628827979799125,-0.09514784647116606,-0.014000000000000005,-0.2413009833904992,0.0,0.0,0.01416015625,-0.35044882986166526,-1.0133316278415778,0
0,-0.5158785920163842,-0.09741345295196659,-0.01959188470328147,-0.2413447639355259,0.0,0.001617431640625,0.01373291015625,-0.35835010159077396,-0.874228693607158,0
0,-0.6424952816553036,-0.10240810235906142,-0.014076259465153474,-0.2448584524717953,0.0,0.0,0.015716552734375,-0.3613428142960102,-1.0038380959513138,0
0,-0.49104656346665576,-0.1042573923083261,-0.12427247502164854,-0.35799033126044966,0.0,0.002716064453125,0.040985107421875,-0.5865201985904244,-1.0775667620570801,0
0,-0.5682182769924242,-0.10715480493142232,-0.11744301476475341,-0.37494778280970703,0.0,0.000244140625,0.04254150390625,-0.5995456025058827,-1.167763879498307,0
0,-0.5827094222096074,-0.11070110040833334,-0.03988764463237996,-0.31864374220730757,0.0,0.0,0.03302001953125,-0.46923248724802086,-1.0519419094576283,0
0,-0.4387938516649057,-0.10042333571566593,-0.03639777108984502,-0.2814337529520949,0.0,0.001373291015625,0.022064208984375,-0.4182548597576059,-0.8570487114225116,0
0,-0.3743227916155467,-0.09769305855713481,-0.014000000000000005,-0.25409725691455665,0.0,0.0,0.01531982421875,-0.3657903154716915,-0.7401131070872382,0
0,-0.3467205664195719,-0.09281395143449987,-0.014000039367392435,-0.23941536932881144,0.0,0.0,0.014739990234375,-0.3462293601307037,-0.6929499265502757,0
0,-0.5258005589378208,-0.10541238970666969,-0.028700775272126756,-0.2929049407592506,0.0,0.001495361328125,0.018341064453125,-0.42701810573804705,-0.9528186646758678,0
0,-0.4320526349928564,-0.09102595171958303,-0.014000000000000005,-0.2540531843159244,0.0,0.0,0.014190673828125,-0.35907913603550734,-0.7911317710283639,0
0,-0.5447538212460834,-0.10003144507527194,-0.014000169574456926,-0.24425128583864245,0.0,0.0,0.0147705078125,-0.3582829004883713,-0.9030367217344546,0
0,-0.29484731007703685,-0.10023794291589924,-0.022274695458268344,-0.30759595845548365,0.0,0.001068115234375,0.037353515625,-0.4301085968296512,-0.724955906906688,0
0,-0.3482026884403027,-0.10812457851277356,-0.04822496112257946,-0.2651679947114604,0.0,0.0045166015625,0.0162353515625,-0.42151753434681344,-0.769720222787116,0
0,-0.34998793043846355,-0.12100112756118,-0.5845033119123686,-0.29229519576559637,0.0,0.165679931640625,0.0286865234375,-0.9977996352391449,-1.3477875656776084,0
0,-0.4427135362778711,-0.10156943075442021,-0.04093518811298708,-0.2567175161054627,0.0,0.004119873046875,0.015625,-0.39922213497286996,-0.8419356712507411,0
0,-0.2386159272627671,-0.10207781630093092,-0.06533777667721247,-0.24497433636051993,0.0,0.0078125,0.016265869140625,-0.41238992933866336,-0.6510058566014304,0
0,-0.3161250601945625,-0.10168677496648065,-0.10697726158400107,-0.2591896384487117,0.0,0.015380859375,0.01776123046875,-0.46785367499919345,-0.7839787351937558,0
0,-0.5291834779897033,-0.101172504686402,-0.014889368713330069,-0.2748595513280833,0.0,0.0,0.0216064453125,-0.3909214247278153,-0.9201049027175188,0
0,-0.4873817182591063,-0.09573295247834743,-0.014000000000000005,-0.30884009689121605,0.0,0.0,0.01910400390625,-0.4185730493695634,-0.9059547676286698,0
0,-0.3710283272269289,-0.0856609598820188,-0.014000000000000005,-0.2532437907774886,0.0,0.0,0.014678955078125,-0.35290475065950744,-0.7239330778864363,0
0,-0.3911757874035323,-0.08379228673752082,-0.014000000000000016,-0.24644000442051306,0.0,0.0,0.014190673828125,-0.3442322911580339,-0.7354080785615662,0
0,-0.404059808912022,-0.0818695024579322,-0.014000000000000005,-0.24994840857875877,0.0,0.0,0.0152587890625,-0.3458179110366909,-0.749877719948713,0
0,-0.309085615532679,-0.07138723700642931,-0.014000000000000005,-0.252050553420982,0.0,0.0,0.01513671875,-0.3374377904274113,-0.6465234059600902,0
0,-0.3869744989032737,-0.08828214550760824,-0.20831369611273026,-0.27078284172528366,0.0,0.0228271484375,0.024139404296875,-0.5673786833456222,-0.954353182248896,0
0,-0.3846226727970908,-0.08999802313136954,-0.01850196285166305,-0.2557678102708185,0.0,0.00018310546875,0.014404296875,-0.3642677962538511,-0.7488904690509419,0
0,-0.27306856463124085,-0.06844977977934011,-0.014000000000000005,-0.26207028387669473,0.0,0.0,0.01513671875,-0.3445200636560348,-0.6175886282872757,0
0,-0.31989914763939276,-0.07943502473800644,-0.16427407747246772,-0.2612097128138039,0.0,0.024993896484375,0.020782470703125,-0.504918815024278,-0.8248179626636708,0
0,-0.29816644052297925,-0.08836151770175003,-0.13417005087101147,-0.2714689631672188,0.0,0.01605224609375,0.018890380859375,-0.49400053173998026,-0.7921669722629595,0
0,-0.3013766222504902,-0.0948770348125357,-0.12300166465316441,-0.2686779694567982,0.0,0.016143798828125,0.0191650390625,-0.4865566689224983,-0.7879332911729886,0
0,-0.26867383471465667,-0.07606634199633228,-0.014000000000000005,-0.32578083466329033,0.0,0.0,0.020355224609375,-0.4158471766596226,-0.6845210113742792,0
0,-0.4319879340827475,-0.08812291050070009,-0.08262605691165661,-0.25557249688715145,0.0,0.006072998046875,0.017669677734375,-0.4263214642995081,-0.8583093983822556,0
0,-0.38069362665618356,-0.07878745200863163,-0.014000000000000005,-0.23707061593695228,0.0,0.0,0.0146484375,-0.32985806794558387,-0.7105516946017675,0
0,-0.35856368150602386,-0.07518124462446943,-0.014000000000000005,-0.25933171418647705,0.0,0.0,0.015350341796875,-0.34851295881094646,-0.7070766403169704,0
0,-0.4823755267294457,-0.08260607115914564,-0.044411629379630065,-0.2522840539448054,0.0,0.0025634765625,0.0155029296875,-0.37930175448358117,-0.8616772812130268,0
0,-0.44298975271993746,-0.09044738075643406,-0.014000000000000005,-0.2502379716148805,0.0,0.0,0.0146484375,-0.3546853523713146,-0.7976751050912521,0
0,-0.38458746231234,-0.08181332289260305,-0.034995674452732925,-0.3266915845870939,0.0,0.0,0.032135009765625,-0.44350058193242975,-0.8280880442447699,0
0,-0.4260336860442349,-0.0795731020043903,-0.046025054225577795,-0.27036377281976587,0.0,0.001739501953125,0.022369384765625,-0.395961929049734,-0.8219956150939689,0
0,-0.40465246774693947,-0.08414649735547283,-0.0375489932907665,-0.2641932993984419,0.0,0.001861572265625,0.0203857421875,-0.3858887900446812,-0.7905412577916207,0
0,-0.3443654483420393,-0.07335813165252064,-0.014000000000000005,-0.24773969845925986,0.0,0.0,0.01531982421875,-0.3350978301117805,-0.6794632784538199,0
0,-0.46423550348638715,-0.08262308137384332,-0.014000000000000005,-0.2993679357622938,0.0,0.0,0.0185546875,-0.39599101713613705,-0.8602265206225241,0
0,-0.4992234167396256,-0.0804335399664301,-0.014000000000000005,-0.24425832452783516,0.0,0.0,0.014801025390625,-0.33869186449426525,-0.8379152812338908,0
0,-0.46684028723962734,-0.07385253273321939,-0.014000000000000005,-0.2644390403196925,0.0,0.0,0.01580810546875,-0.3522915730529119,-0.8191318602925393,0
0,-0.35968590600798206,-0.08209200216627607,-0.03312139023545814,-0.2626407664055069,0.0,0.001129150390625,0.017974853515625,-0.37785415880724116,-0.7375400648152233,0
0,-0.3814899430088016,-0.08576240180122618,-0.019772068714850446,-0.3408646492407605,0.0,0.0,0.03570556640625,-0.44639911975683705,-0.8278890627656387,0
0,-0.4092995029746593,-0.08532455811072735,-0.019850120084431135,-0.27070666856108777,0.0,0.0,0.019622802734375,-0.37588134675624624,-0.7851808497309055,0
0,-0.29944357877975875,-0.05178410131363335,-0.014000000000000005,-0.2470251325523174,0.0,0.0,0.01507568359375,-0.3128092338659507,-0.6122528126457095,0
